json_index,id,shortcode,image_id,image_path,label,caption,description,comments,tags,location_name,combined_text,likes,comments_count,is_video,timestamp,owner_id,video_view_count
953,1846610924557691926,BmgetoknewW,,,,"Pune special
#pavbhaji 
#food 
#spicy 
#alltimefav",,,#pavbhaji #food #spicy #alltimefav,Pune City,"Pune special
#pavbhaji 
#food 
#spicy 
#alltimefav #pavbhaji #food #spicy #alltimefav Pune City",44,0,False,1534353198,8433646774,0
954,1846599034116903214,BmgcAmvHhEu,,,,"Home made Pav bhaji
.
.
#food #foodphotography #pavbhaji",,,#pavbhaji #food #foodphotography,"Patna, India","Home made Pav bhaji
.
.
#food #foodphotography #pavbhaji #pavbhaji #food #foodphotography Patna, India",142,0,False,1534351780,5658096939,0
955,1846590755760491980,BmgaII6n83M,,,,"In the Picture: Special Cheese Pav-Bhaji [110₹] at Cannon Pav-Bhaji(Jai Jawan Stall), Fort, Mumbai.
.
.
It might look tempting in picture but honestly it had a average taste. However it is still enjoyable & not completely worthless as many people claim. 
They have all women servers to whom we call it as ‘Mavshi’ (Aunty) in Local Maharashtrian language. Which is the best part of this place. They are brilliant at tracking all orders and number of Pavs you ordered without noting on any paper or machine.
This stall was setup in 1975 when Mumbai was Bombay and running successfully till date.
.
.
What is Pav Bhaji
Pav bhaji is a fast food dish from India, consisting of a thick vegetable curry, fried and served with a soft bread roll.
.
.PC : hungry_pirate_ 👇
Follow @hungry_pirate_ for drool worthy & honest foodie reviews
Use #hungry_pirate to get featured .
.
.
.
.
#pavbhaji #butterpavbhaji #cheesepavbhaji #indiancuisine #indianfood #indiansnacks #indianbreakfast #mumbaifood #mumbaistreetfood #mumbai_ig #mumbai_igers #mumbaistagram #mumbai_diaries #foodinmumbai #bombayfood #bombaystreetfood #mumbaifoodblogger #foodgram #nomnomnom",,,#mumbaistreetfood #mumbaifoodblogger #indianbreakfast #mumbaifood #mumbaistagram #foodgram #nomnomnom #indiancuisine #cheesepavbhaji #bombaystreetfood #butterpavbhaji #indianfood #pavbhaji #mumbai_ig #bombayfood #indiansnacks #foodinmumbai #hungry_pirate #mumbai_diaries #mumbai_igers,,"In the Picture: Special Cheese Pav-Bhaji [110₹] at Cannon Pav-Bhaji(Jai Jawan Stall), Fort, Mumbai.
.
.
It might look tempting in picture but honestly it had a average taste. However it is still enjoyable & not completely worthless as many people claim. 
They have all women servers to whom we call it as ‘Mavshi’ (Aunty) in Local Maharashtrian language. Which is the best part of this place. They are brilliant at tracking all orders and number of Pavs you ordered without noting on any paper or machine.
This stall was setup in 1975 when Mumbai was Bombay and running successfully till date.
.
.
What is Pav Bhaji
Pav bhaji is a fast food dish from India, consisting of a thick vegetable curry, fried and served with a soft bread roll.
.
.PC : hungry_pirate_ 👇
Follow @hungry_pirate_ for drool worthy & honest foodie reviews
Use #hungry_pirate to get featured .
.
.
.
.
#pavbhaji #butterpavbhaji #cheesepavbhaji #indiancuisine #indianfood #indiansnacks #indianbreakfast #mumbaifood #mumbaistreetfood #mumbai_ig #mumbai_igers #mumbaistagram #mumbai_diaries #foodinmumbai #bombayfood #bombaystreetfood #mumbaifoodblogger #foodgram #nomnomnom #mumbaistreetfood #mumbaifoodblogger #indianbreakfast #mumbaifood #mumbaistagram #foodgram #nomnomnom #indiancuisine #cheesepavbhaji #bombaystreetfood #butterpavbhaji #indianfood #pavbhaji #mumbai_ig #bombayfood #indiansnacks #foodinmumbai #hungry_pirate #mumbai_diaries #mumbai_igers",14,2,False,1534350793,4533398819,0
956,1846585989462252612,BmgZCx9HFxE,,,,"Holiday special paav bhaaji😍💖💖💖
.
.
.
.
.
.

#foodie #foodblogger#foodaddict #mumbai #foodphotography #foodgasm #follow #pavbhaji #followme #foodlover #spicy #india #independenceday #mumbaikar #streetfood #instalove #instapic #instalike #instafollow #cook #cooking #hobby #passion #love #potato #followmeplease #foodinsta",,,#instalike #foodphotography #foodblogger #mumbai #followmeplease #passion #foodie #followme #foodaddict #instapic #hobby #instafollow #foodlover #foodinsta #follow #spicy #cooking #potato #cook #india #love #instalove #independenceday #streetfood #pavbhaji #foodgasm #mumbaikar,"Mumbai, Maharashtra","Holiday special paav bhaaji😍💖💖💖
.
.
.
.
.
.

#foodie #foodblogger#foodaddict #mumbai #foodphotography #foodgasm #follow #pavbhaji #followme #foodlover #spicy #india #independenceday #mumbaikar #streetfood #instalove #instapic #instalike #instafollow #cook #cooking #hobby #passion #love #potato #followmeplease #foodinsta #instalike #foodphotography #foodblogger #mumbai #followmeplease #passion #foodie #followme #foodaddict #instapic #hobby #instafollow #foodlover #foodinsta #follow #spicy #cooking #potato #cook #india #love #instalove #independenceday #streetfood #pavbhaji #foodgasm #mumbaikar Mumbai, Maharashtra",43,1,False,1534350225,1570985661,0
957,1846582149776499456,BmgYK5-AWMA,,,,"Pav bhaji from Sudarshan hotel, sakinaka 
#pavbhaji #pavbhajilovers #mumbaistreetfood #mumbaifoodie #streetstyle #butterpavbhaji #yummy #mumbaiblogger #foodstagram #foodporn #followforfollowback #likeforlikes",,,#mumbaistreetfood #followforfollowback #butterpavbhaji #mumbaifoodie #pavbhaji #mumbaiblogger #foodporn #pavbhajilovers #streetstyle #likeforlikes #yummy #foodstagram,,"Pav bhaji from Sudarshan hotel, sakinaka 
#pavbhaji #pavbhajilovers #mumbaistreetfood #mumbaifoodie #streetstyle #butterpavbhaji #yummy #mumbaiblogger #foodstagram #foodporn #followforfollowback #likeforlikes #mumbaistreetfood #followforfollowback #butterpavbhaji #mumbaifoodie #pavbhaji #mumbaiblogger #foodporn #pavbhajilovers #streetstyle #likeforlikes #yummy #foodstagram",37,4,False,1534349767,7591846717,0
958,1846573520677251232,BmgWNVfnCig,,,,#pavbhaji #homemade #foodlover #followforfollowback,,,#pavbhaji #foodlover #followforfollowback #homemade,"Pune, Maharashtra","#pavbhaji #homemade #foodlover #followforfollowback #pavbhaji #foodlover #followforfollowback #homemade Pune, Maharashtra",81,5,False,1534348739,8129907604,0
959,1846562278474639590,BmgTpvYHejm,,,,#pavbhaji,,,#pavbhaji,,#pavbhaji #pavbhaji,36,2,False,1534347399,6223172336,0
960,1846559852573166820,BmgTGcFHwzk,,,,"DELHIDIARIES 1⃣ DEDICATED POST 🙏 ""Tave Pe Taka Tak Pavbhaji Tikki"" WORTH READING 👇
.
My first post dedicated to a Mother and A Son who are helping each other. One sacrificed her everything to take care of her family and one sacrificed his studies to help her mother to help the family.
.
This is a small stall at the corner of paranthe wali gali. Now we all  know this place for paranthe but this small stall had been serving some amazing alloo tikki and Pani poori for couple of years.
.
Earlier a husband was handling this stall now a widdow is handling for last 1.5 years. .
Small Standing in the corner Watching me what am I doing, when I asked him, do you study. I got a reply ""sahab Abb Nahi Abb dukan dekhna padta hai.  Maa ko help karta hoon. .
TODAY WE ARE CELEBRATING INDEPENDENCE DAY BUT SOMEONE IS STILL FIGHTING WITH LIFE & COMPROMISING WITH THEIR HAPPINESS.
.
""CAGED SOULS LIVING IN A FREE COUNTRY""
.
________________________________________________ 📍📍follows & # likes @eatwith_pratik for more updates
. 📍📍Tag karo # eatwithpratik @eatwith_pratik
________________________________________________ 
#pavbhaji #alootikki #delhieats #jhalmuri #golgappa #dahibhalla #paanipoori #indianfood #chaatlovers #chandanichowk #saddidilli #independence_day #streetfoodofindia #sokolkata #sodelhi #somumbai  #Foodphoto #Delhistreetfood #Delhidiaries #delhigram #bestofdelhi #foodtrucks #delhifoodie #traveltoeat #mumbaikar #delhi_igers #foodofdelhi #ifoundawesome  #foodtalkindia #foodvscoa",,,#jhalmuri #foodtrucks #alootikki #Delhistreetfood #delhifoodie #streetfoodofindia #sokolkata #Foodphoto #Delhidiaries #dahibhalla #chaatlovers #indianfood #paanipoori #saddidilli #foodvscoa #golgappa #foodofdelhi #independence_day #delhieats #ifoundawesome #bestofdelhi #traveltoeat #somumbai #delhigram #pavbhaji #chandanichowk #foodtalkindia #delhi_igers #sodelhi #mumbaikar,Paranthe Wali Gali 0 k.m.,"DELHIDIARIES 1⃣ DEDICATED POST 🙏 ""Tave Pe Taka Tak Pavbhaji Tikki"" WORTH READING 👇
.
My first post dedicated to a Mother and A Son who are helping each other. One sacrificed her everything to take care of her family and one sacrificed his studies to help her mother to help the family.
.
This is a small stall at the corner of paranthe wali gali. Now we all  know this place for paranthe but this small stall had been serving some amazing alloo tikki and Pani poori for couple of years.
.
Earlier a husband was handling this stall now a widdow is handling for last 1.5 years. .
Small Standing in the corner Watching me what am I doing, when I asked him, do you study. I got a reply ""sahab Abb Nahi Abb dukan dekhna padta hai.  Maa ko help karta hoon. .
TODAY WE ARE CELEBRATING INDEPENDENCE DAY BUT SOMEONE IS STILL FIGHTING WITH LIFE & COMPROMISING WITH THEIR HAPPINESS.
.
""CAGED SOULS LIVING IN A FREE COUNTRY""
.
________________________________________________ 📍📍follows & # likes @eatwith_pratik for more updates
. 📍📍Tag karo # eatwithpratik @eatwith_pratik
________________________________________________ 
#pavbhaji #alootikki #delhieats #jhalmuri #golgappa #dahibhalla #paanipoori #indianfood #chaatlovers #chandanichowk #saddidilli #independence_day #streetfoodofindia #sokolkata #sodelhi #somumbai  #Foodphoto #Delhistreetfood #Delhidiaries #delhigram #bestofdelhi #foodtrucks #delhifoodie #traveltoeat #mumbaikar #delhi_igers #foodofdelhi #ifoundawesome  #foodtalkindia #foodvscoa #jhalmuri #foodtrucks #alootikki #Delhistreetfood #delhifoodie #streetfoodofindia #sokolkata #Foodphoto #Delhidiaries #dahibhalla #chaatlovers #indianfood #paanipoori #saddidilli #foodvscoa #golgappa #foodofdelhi #independence_day #delhieats #ifoundawesome #bestofdelhi #traveltoeat #somumbai #delhigram #pavbhaji #chandanichowk #foodtalkindia #delhi_igers #sodelhi #mumbaikar Paranthe Wali Gali 0 k.m.",1613,12,False,1534347109,2108525443,0
961,1846558864864964567,BmgS4ENH-_X,,,,"Pav Bhaji – a spicy curry of mixed vegetables (bhaji) cooked in a special blend of spices and served with soft buttered pav (bread bun shallow fried in butter), is any Indian food lover’s dream. The boiled and mashed veggies give it a smooth yet chunky texture while specially blended Pav Bhaji Masala gives it a irresistible, mouthwatering aroma and taste – serve it with a piece of buttery shallow fried bun and voila! – it’s a perfect party food that can be made in advance. 
#followforfollow #ldn_food #indiandish #loveindianfood #likeforlike #followforfollow #follow4follow #indianfoodies #foodporn #foodieforlife #lovefood #streetstyle #pavbhaji #pavbhajiluv #tasty😋 #foodieluvfood #tasteofindia #mumbaispcl #spicy #buttery #yummy",,,#follow4follow #lovefood #indiandish #foodieforlife #foodieluvfood #tasty #indianfoodies #pavbhaji #mumbaispcl #spicy #streetstyle #buttery #foodporn #followforfollow #ldn_food #likeforlike #yummy #loveindianfood #pavbhajiluv #tasteofindia,,"Pav Bhaji – a spicy curry of mixed vegetables (bhaji) cooked in a special blend of spices and served with soft buttered pav (bread bun shallow fried in butter), is any Indian food lover’s dream. The boiled and mashed veggies give it a smooth yet chunky texture while specially blended Pav Bhaji Masala gives it a irresistible, mouthwatering aroma and taste – serve it with a piece of buttery shallow fried bun and voila! – it’s a perfect party food that can be made in advance. 
#followforfollow #ldn_food #indiandish #loveindianfood #likeforlike #followforfollow #follow4follow #indianfoodies #foodporn #foodieforlife #lovefood #streetstyle #pavbhaji #pavbhajiluv #tasty😋 #foodieluvfood #tasteofindia #mumbaispcl #spicy #buttery #yummy #follow4follow #lovefood #indiandish #foodieforlife #foodieluvfood #tasty #indianfoodies #pavbhaji #mumbaispcl #spicy #streetstyle #buttery #foodporn #followforfollow #ldn_food #likeforlike #yummy #loveindianfood #pavbhajiluv #tasteofindia",22,0,False,1534346992,6653481818,0
962,1846555729076716895,BmgSKbxlIVf,,,,"Special dinner for special day!! #pavbhaji for celebrating freedom!! 😋

#goodfoodgoodlife #goodfoodgoodmood #bangalorefoodies #bangalorefoodiesclub #bangalorefood #bangalore 
#foodie #hungry #homecooking #homecooked #homecookedmeal #homecookingisthebest #homechef #foodinstagram #foodmadewithlove #instagood #instafoodie #foodphotography #indianrecipe #foodgasm #foodblogger #indianstreetfood #foodporn",,,#bangalorefood #goodfoodgoodmood #foodmadewithlove #foodphotography #instafoodie #foodblogger #foodie #indianstreetfood #hungry #goodfoodgoodlife #foodporn #homecookedmeal #indianrecipe #foodinstagram #bangalorefoodies #instagood #homecookingisthebest #homecooked #pavbhaji #bangalore #bangalorefoodiesclub #homechef #homecooking #foodgasm,"Bangalore, India","Special dinner for special day!! #pavbhaji for celebrating freedom!! 😋

#goodfoodgoodlife #goodfoodgoodmood #bangalorefoodies #bangalorefoodiesclub #bangalorefood #bangalore 
#foodie #hungry #homecooking #homecooked #homecookedmeal #homecookingisthebest #homechef #foodinstagram #foodmadewithlove #instagood #instafoodie #foodphotography #indianrecipe #foodgasm #foodblogger #indianstreetfood #foodporn #bangalorefood #goodfoodgoodmood #foodmadewithlove #foodphotography #instafoodie #foodblogger #foodie #indianstreetfood #hungry #goodfoodgoodlife #foodporn #homecookedmeal #indianrecipe #foodinstagram #bangalorefoodies #instagood #homecookingisthebest #homecooked #pavbhaji #bangalore #bangalorefoodiesclub #homechef #homecooking #foodgasm Bangalore, India",36,5,False,1534346618,8309962572,0
963,1846554377737814531,BmgR2xPgUID,,,,"That's how I celebrated Independence day.
.
.
A very happy Independence Day peeps.
.
.
.
#pavbhaji #dwarka#chandigarhfoodblogger#chandigarhblogger #heydelhi #delhifoodblogger#foodtalkindia #zingyzest #vforveggie #foodmaniacindia#dillifoodies #saadidilli #mumbaifoodies #dilsefoodie#trellingfood #indianfoodie #desikhana #indianfoodblogger#hungrydilliwaali #grubzone #delhifoodwalks #mumbaiigers#indianstreetfood #delhifoodguide #saadidilli #sodelhi#delhitimes #delhibloggers #delhistreetfood #mumbaistreetfood

@thegirlinphulkari 
@thefooddestination 
@the__unknown_photographer 
@foodiebaniya 
@platetoplate.fromours.toyours 
@coupleonbike 
@brunchbabeindia",,,#mumbaistreetfood #foodmaniacindia #mumbaiigers #indianfoodie #indianstreetfood #vforveggie #chandigarhblogger #saadidilli #chandigarhfoodblogger #grubzone #mumbaifoodies #zingyzest #delhibloggers #delhifoodwalks #dillifoodies #hungrydilliwaali #indianfoodblogger #delhitimes #delhifoodblogger #dwarka #desikhana #delhistreetfood #heydelhi #pavbhaji #dilsefoodie #foodtalkindia #delhifoodguide #trellingfood #sodelhi,"Chandigarh, India","That's how I celebrated Independence day.
.
.
A very happy Independence Day peeps.
.
.
.
#pavbhaji #dwarka#chandigarhfoodblogger#chandigarhblogger #heydelhi #delhifoodblogger#foodtalkindia #zingyzest #vforveggie #foodmaniacindia#dillifoodies #saadidilli #mumbaifoodies #dilsefoodie#trellingfood #indianfoodie #desikhana #indianfoodblogger#hungrydilliwaali #grubzone #delhifoodwalks #mumbaiigers#indianstreetfood #delhifoodguide #saadidilli #sodelhi#delhitimes #delhibloggers #delhistreetfood #mumbaistreetfood

@thegirlinphulkari 
@thefooddestination 
@the__unknown_photographer 
@foodiebaniya 
@platetoplate.fromours.toyours 
@coupleonbike 
@brunchbabeindia #mumbaistreetfood #foodmaniacindia #mumbaiigers #indianfoodie #indianstreetfood #vforveggie #chandigarhblogger #saadidilli #chandigarhfoodblogger #grubzone #mumbaifoodies #zingyzest #delhibloggers #delhifoodwalks #dillifoodies #hungrydilliwaali #indianfoodblogger #delhitimes #delhifoodblogger #dwarka #desikhana #delhistreetfood #heydelhi #pavbhaji #dilsefoodie #foodtalkindia #delhifoodguide #trellingfood #sodelhi Chandigarh, India",313,1,False,1534346457,315459022,0
964,1846554221105992292,BmgR0fXhVJk,,,,"Our new look, will share more pics in sometime. .
.
.
.
.
.
.
#Fusionbite #cafe #virar #unique #moctail #momo #shake #pavbhaji #pizza #frankies #tacos #panipuri #icecream #burger #cheese #swiggy #zomato #sandwich #pasta",,,#shake #tacos #momo #burger #sandwich #icecream #swiggy #unique #virar #panipuri #pasta #Fusionbite #pavbhaji #frankies #zomato #moctail #pizza #cheese #cafe,Fusion Bite,"Our new look, will share more pics in sometime. .
.
.
.
.
.
.
#Fusionbite #cafe #virar #unique #moctail #momo #shake #pavbhaji #pizza #frankies #tacos #panipuri #icecream #burger #cheese #swiggy #zomato #sandwich #pasta #shake #tacos #momo #burger #sandwich #icecream #swiggy #unique #virar #panipuri #pasta #Fusionbite #pavbhaji #frankies #zomato #moctail #pizza #cheese #cafe Fusion Bite",24,6,False,1534346438,5735621654,0
965,1846550569932304376,BmgQ_W8nC_4,,,,"Paneer butter masala along with butter naan 
Dinner scenes are lit 🔥
Follow @dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie .
.
.
➖➖➖➖
.
.
#dillifoodjunkie #foodforlife #pasta #food #pavbhaji #chicken #butterchicken #indianfood #india #tasty #foodgasm #yummyinmytummy #foodphotography #streetfood #lifestyle #snacks #yummy #yum #likeforlike #sodelhi @sodelhi #sodelhi #bhaji #delhifoodblogger #mumbaifoodblogger #dumplings #spicy #starbucks #butternaan #summers #streetfood #paneerbuttermasala #paneermasala",,,#dumplings #foodphotography #bhaji #pasta #butternaan #indianfood #likeforlike #paneerbuttermasala #snacks #butterchicken #chicken #starbucks #summers #spicy #yum #india #yummy #paneermasala #dillifoodjunkie #mumbaifoodblogger #yummyinmytummy #delhifoodblogger #foodgasm #food #tasty #streetfood #pavbhaji #foodforlife #lifestyle #sodelhi,"Sector 18, Noida","Paneer butter masala along with butter naan 
Dinner scenes are lit 🔥
Follow @dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie 
@dilliciousfoodie .
.
.
➖➖➖➖
.
.
#dillifoodjunkie #foodforlife #pasta #food #pavbhaji #chicken #butterchicken #indianfood #india #tasty #foodgasm #yummyinmytummy #foodphotography #streetfood #lifestyle #snacks #yummy #yum #likeforlike #sodelhi @sodelhi #sodelhi #bhaji #delhifoodblogger #mumbaifoodblogger #dumplings #spicy #starbucks #butternaan #summers #streetfood #paneerbuttermasala #paneermasala #dumplings #foodphotography #bhaji #pasta #butternaan #indianfood #likeforlike #paneerbuttermasala #snacks #butterchicken #chicken #starbucks #summers #spicy #yum #india #yummy #paneermasala #dillifoodjunkie #mumbaifoodblogger #yummyinmytummy #delhifoodblogger #foodgasm #food #tasty #streetfood #pavbhaji #foodforlife #lifestyle #sodelhi Sector 18, Noida",84,3,False,1534346003,5689462323,0
966,1846547176010556262,BmgQN-HHCNm,,,,"Pav bhaji ....
.
.
#foodie_forever #foodelicious
#foodie_who_loves_food #foodiesofmaharashtra #foodiesofinstagram #foodofindia #foodiesofindia #food #foodie #foodsofinstagram #foodsofindia #foodiesofmumbai #mumbaispecial #indiaspecial #foodbloggersofmumbai #foodbloggersofmaharashtra #foodbloggersofindia #foodbloggersofinstagram #foodblogger #foodbloggers #foodbloggerlife #love_for_food #lovetoeat #pavbhaji #mumbaispecial",,,#foodiesofmumbai #mumbaispecial #foodblogger #foodelicious #foodie #foodsofinstagram #foodiesofindia #indiaspecial #foodie_who_loves_food #foodiesofmaharashtra #love_for_food #foodiesofinstagram #foodbloggersofmaharashtra #foodbloggerlife #foodsofindia #foodbloggersofinstagram #foodbloggersofindia #foodbloggers #foodie_forever #food #foodofindia #foodbloggersofmumbai #pavbhaji #lovetoeat,"Mumbai, Maharashtra","Pav bhaji ....
.
.
#foodie_forever #foodelicious
#foodie_who_loves_food #foodiesofmaharashtra #foodiesofinstagram #foodofindia #foodiesofindia #food #foodie #foodsofinstagram #foodsofindia #foodiesofmumbai #mumbaispecial #indiaspecial #foodbloggersofmumbai #foodbloggersofmaharashtra #foodbloggersofindia #foodbloggersofinstagram #foodblogger #foodbloggers #foodbloggerlife #love_for_food #lovetoeat #pavbhaji #mumbaispecial #foodiesofmumbai #mumbaispecial #foodblogger #foodelicious #foodie #foodsofinstagram #foodiesofindia #indiaspecial #foodie_who_loves_food #foodiesofmaharashtra #love_for_food #foodiesofinstagram #foodbloggersofmaharashtra #foodbloggerlife #foodsofindia #foodbloggersofinstagram #foodbloggersofindia #foodbloggers #foodie_forever #food #foodofindia #foodbloggersofmumbai #pavbhaji #lovetoeat Mumbai, Maharashtra",37,0,False,1534345598,8223291891,0
967,1846545992965334573,BmgP8wUHqYt,,,,"Some food cravings ...
Onion and potato pakore !!
Anyone ?
Homemade , yummy,hot and crispy pakoras
.
.
.
.
Follow @foodiegarh for more 
#foodiegarh #instago #20likes #love #amazing #tweegram #food #instacool #followme #follow #smile #like4like #picoftheday #look #all_shots #instagood #weekend #india #delhi #instafoodie #chandigarh #foodphotography #dessert #tgif #pavbhaji #streetfood #chandigarhfoodbloggers #delhistreetfood",,,#foodphotography #instafoodie #chandigarh #followme #smile #amazing #tweegram #foodiegarh #tgif #weekend #follow #instacool #look #dessert #india #love #all_shots #instagood #picoftheday #chandigarhfoodbloggers #food #delhistreetfood #streetfood #pavbhaji #delhi #instago #20likes #like4like,"Chandigarh, India","Some food cravings ...
Onion and potato pakore !!
Anyone ?
Homemade , yummy,hot and crispy pakoras
.
.
.
.
Follow @foodiegarh for more 
#foodiegarh #instago #20likes #love #amazing #tweegram #food #instacool #followme #follow #smile #like4like #picoftheday #look #all_shots #instagood #weekend #india #delhi #instafoodie #chandigarh #foodphotography #dessert #tgif #pavbhaji #streetfood #chandigarhfoodbloggers #delhistreetfood #foodphotography #instafoodie #chandigarh #followme #smile #amazing #tweegram #foodiegarh #tgif #weekend #follow #instacool #look #dessert #india #love #all_shots #instagood #picoftheday #chandigarhfoodbloggers #food #delhistreetfood #streetfood #pavbhaji #delhi #instago #20likes #like4like Chandigarh, India",53,2,False,1534345457,5852336347,0
968,1846545120146934022,BmgPwDcFskG,,,,"Mouth Watering Mumbai 
#MumbaiTimes #PavBhaji #MalaiKulfi  #Pan",,,#PavBhaji #MalaiKulfi #MumbaiTimes #Pan,Juhu Beach,"Mouth Watering Mumbai 
#MumbaiTimes #PavBhaji #MalaiKulfi  #Pan #PavBhaji #MalaiKulfi #MumbaiTimes #Pan Juhu Beach",21,0,False,1534345353,2294255180,0
969,1846544339006694424,BmgPkr8gKQY,,,,"Pav bhajii yumm 😍😍😍😘✌️
With onion rings chopped coriander and a big blob of butter .

#Repost @foodymasti (@get_repost)
・・・
Pav bhaji I guess picture says it all 😋🤗
.
Isn't it drolling🤤😉
.
Follow @foodymasti
.
Regrann from @thetripsterfoodie -  Utterly Butterly Delicious “Pav Bhaji” !!!!! 😍😍😋😇😁
Pic by: @pune__shoutout 📸
.
.
Try this Yummy Loaded Pav Bhaji at F.C. Road Pune, Maharashtra 👈👈
.
#TripsterFoodie #PavBhaji #PuneFood #FCRoad #Pune #PuneDairies - #regrann  #foodymasti #pavbhaji😋 #onionrings #lemonwedge #lemon #blobofbutter #butter #corrainder #chopped #chennaifoodies #chennaifoodguide #chennaifoodie #foodies_foods",,,#foodymasti #PuneFood #lemon #PavBhaji #corrainder #lemonwedge #regrann #Pune #TripsterFoodie #Repost #butter #chennaifoodie #PuneDairies #onionrings #FCRoad #chennaifoodies #chennaifoodguide #pavbhaji #chopped #foodies_foods #blobofbutter,,"Pav bhajii yumm 😍😍😍😘✌️
With onion rings chopped coriander and a big blob of butter .

#Repost @foodymasti (@get_repost)
・・・
Pav bhaji I guess picture says it all 😋🤗
.
Isn't it drolling🤤😉
.
Follow @foodymasti
.
Regrann from @thetripsterfoodie -  Utterly Butterly Delicious “Pav Bhaji” !!!!! 😍😍😋😇😁
Pic by: @pune__shoutout 📸
.
.
Try this Yummy Loaded Pav Bhaji at F.C. Road Pune, Maharashtra 👈👈
.
#TripsterFoodie #PavBhaji #PuneFood #FCRoad #Pune #PuneDairies - #regrann  #foodymasti #pavbhaji😋 #onionrings #lemonwedge #lemon #blobofbutter #butter #corrainder #chopped #chennaifoodies #chennaifoodguide #chennaifoodie #foodies_foods #foodymasti #PuneFood #lemon #PavBhaji #corrainder #lemonwedge #regrann #Pune #TripsterFoodie #Repost #butter #chennaifoodie #PuneDairies #onionrings #FCRoad #chennaifoodies #chennaifoodguide #pavbhaji #chopped #foodies_foods #blobofbutter",19,0,False,1534345260,8381092159,0
970,1846543495842851615,BmgPYasBWsf,,,,#pavbhaji#loveforfood#foodgasm#randomclick📷#foodphotography#snackscenes#yummy#indianfoodie#foodphotography,,,#yummy #foodphotography #loveforfood #indianfoodie #pavbhaji #snackscenes #randomclick #foodgasm,Shivam Sundaram Restaurant & Party Hall,#pavbhaji#loveforfood#foodgasm#randomclick📷#foodphotography#snackscenes#yummy#indianfoodie#foodphotography #yummy #foodphotography #loveforfood #indianfoodie #pavbhaji #snackscenes #randomclick #foodgasm Shivam Sundaram Restaurant & Party Hall,17,1,False,1534345159,6988076203,0
971,1846541030162432297,BmgO0iWBAEp,,,,"Yummy dish everyone who has been to Mumbai would love it .😍#pavbhaji 
Irresistible pavbhaji with extra dollop of butter in freshly prepared bhaji and butter - roasted pav turn out to be the most favourite snack / street food of Mumbai.
Spread love wrapped in warmth of food. The feeling reaches not only to heart but also to the stomach. 😍
#mophomumbai #foodtime #picoftheday #instafood #instagood #foodies #foodbloogging #foodlovers #foodphotography #foodporn #yummy #yummylicious #mumbai #mumbaifoodie#streetfood
#mumbaikar @mumbaichafoodies @food_epicurean @foodieinmumbai @foodtalkindia @globalfusionrestaurant @mumbaifoodclubb @mumbaicravings @streets.of.mumbai",,,#instagood #picoftheday #foodtime #foodphotography #mophomumbai #mumbai #foodbloogging #mumbaifoodie #pavbhaji #yummylicious #streetfood #instafood #foodporn #foodies #yummy #mumbaikar #foodlovers,,"Yummy dish everyone who has been to Mumbai would love it .😍#pavbhaji 
Irresistible pavbhaji with extra dollop of butter in freshly prepared bhaji and butter - roasted pav turn out to be the most favourite snack / street food of Mumbai.
Spread love wrapped in warmth of food. The feeling reaches not only to heart but also to the stomach. 😍
#mophomumbai #foodtime #picoftheday #instafood #instagood #foodies #foodbloogging #foodlovers #foodphotography #foodporn #yummy #yummylicious #mumbai #mumbaifoodie#streetfood
#mumbaikar @mumbaichafoodies @food_epicurean @foodieinmumbai @foodtalkindia @globalfusionrestaurant @mumbaifoodclubb @mumbaicravings @streets.of.mumbai #instagood #picoftheday #foodtime #foodphotography #mophomumbai #mumbai #foodbloogging #mumbaifoodie #pavbhaji #yummylicious #streetfood #instafood #foodporn #foodies #yummy #mumbaikar #foodlovers",30,1,False,1534344866,860106569,0
